video_id,channel,title,view_count,quality,local_path,bytes,error
ovnhOGU5eYY,ほろり感動馴れ初め話,【2ch馴れ初め】橋の下に捨てられた双子の少女を引き取った俺→独身鬼上司にばったり遭遇した結果【ゆっくり解説】,41921,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ovnhOGU5eYY.jpg,263242,
IFx650vVpw8,2chなれそめストーリー2.0,【2ch馴れ初め】怪我した俺を助けてくれたホームレス女性を家に泊めてあげたら、気持ちよくしてくれた結果【ゆっくり】,41823,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\IFx650vVpw8.jpg,263934,
wxUVwYXZFmE,2chの感動馴初め話,【2ch馴れ初め】女上司が亡くなり離婚した父親に引き取られた少女→河川敷で餓ﾀﾋ寸前の少女を発見した結果【ゆっくり解説】,41806,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\wxUVwYXZFmE.jpg,271733,
z_PVFtELdFE,2chなれそめストーリー2.0,【2ch馴れ初め】隣人の〇えぎ声がうるさいので苦情を伝えに行ったら、毎晩相手をさせられた結果【ゆっくり解説】,41796,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\z_PVFtELdFE.jpg,221991,
YyfOKPR2vx0,2ch馴れ初め感動シネマ,【2ch馴れ初め】ヤクザの客に脅され涙目のバスガイド→元組長で旅館オーナーの俺が本気を出した結果,41711,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\YyfOKPR2vx0.jpg,268570,
a1f5m5aPF-8,2ch馴れ初め感動シネマ,【2ch馴れ初め】修学旅行先で地元のヤンキーにカツアゲされる生徒会長の俺→実はヤクザ組長の息子の俺が本気を出した結果,41652,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\a1f5m5aPF-8.jpg,352671,
7EclqtN0sNw,2chなれそめストーリー2.0,【2ch馴れ初め】居酒屋で財布からゴムをうっかり落としたら、勘違いしてその気になった女上司に、ホテルまで連行されてしまった結果【ゆっくり】,41618,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\7EclqtN0sNw.jpg,247396,
zLqB-a_iPH4,2chの感動馴初め話,田舎で1人暮らしする父の話相手になるボロボロの双子 → 汚れたバッグしか持ってないので、新品のランドセルをプレゼントした結果…【2ch馴れ初め】【ゆっくり解説】,41583,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\zLqB-a_iPH4.jpg,274836,
eQ35aojfkvA,2chなれそめストーリー2.0,【2ch馴れ初め 総集編】 年上女性との馴れ初め動画6選まとめてみた！　【作業用】【ゆっくり】,41552,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\eQ35aojfkvA.jpg,258910,
5eVw9ITHA0Y,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】商店街で小さな雑貨屋を営む美人女性→ 娘の直感で入店してみた結果【ゆっくり】,41521,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\5eVw9ITHA0Y.jpg,206701,
gjFIN9blmxU,2chなれそめストーリー2.0,【2ch馴れ初め】貧乏なので妖艶な大家さんに家賃の相談したら監禁された【ゆっくり解説】,41406,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\gjFIN9blmxU.jpg,218380,
EHQKgnSdqOk,2ch馴れ初めムービー,【２ｃｈ馴れ初め】味覚過敏で義姉に捨てられた姪を引き取った赤字ラーメン店の俺→１週間で１日５００杯完売する大行列店になった結果….。【ホッコリ・感動】,41156,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\EHQKgnSdqOk.jpg,322514,
uRcQrINggfs,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】離婚届を置いて突然失踪した元妻→ 2年後、家の前に双子の赤ちゃんと置手紙が置かれていた結果【ゆっくり】,41151,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\uRcQrINggfs.jpg,238268,
6EnZHRZIImM,2ch馴れ初めタイムトラベル,【2ch馴れ初め】親友に頼み込まれて女医との合コンに→貧乏人のフリして参加した結果...【ゆっくり】,41113,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\6EnZHRZIImM.jpg,248272,
VaI1ZgcH3UI,ほろり感動馴れ初め話,【2ch馴れ初め】リストラされてド田舎にある祖母の家に来た俺→ボロボロの母娘が途方に暮れていた結果【ゆっくり解説】,41035,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\VaI1ZgcH3UI.jpg,266425,
z5cqo-fSGVw,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】親戚中から厄介者扱いのボロボロ少女を引き取った俺→ 姉を亡くした1歳の娘が「ねぇね…」と呟いた結果【ゆっくり】,41008,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\z5cqo-fSGVw.jpg,220567,
l1vfSlqNCCw,2ch馴れ初め感動シネマ,【2ch馴れ初め】お客さん宅のボロアパートを全部掃除した中卒清掃員の俺→実はおばあちゃんが業界の重鎮だった結果,40988,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\l1vfSlqNCCw.jpg,345889,
YqPzqCjgFdo,2ch馴れ初め感動シネマ,【2ch馴れ初め】台風の夜、ずぶ濡れでバスを待つボロボロ3姉妹→異変を感じ医者の父を呼んだ結果...,40927,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\YqPzqCjgFdo.jpg,260783,
cucS0fGRm6M,ほろり感動馴れ初め話,【2ch馴れ初め】1人ぼっちの少女を拾ってきた母親→亡き妹にソックリで家でおもてなしした結果【ゆっくり解説】,40871,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\cucS0fGRm6M.jpg,258017,
EUL6cZ4v1_g,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】休日の昼間に部屋でまったりしていると→ 保育園帰りの姉妹が突入してきた結果【ゆっくり】,40814,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\EUL6cZ4v1_g.jpg,227381,
TE3WkIPNVRY,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】亡き従兄夫婦から双子の赤ちゃんを引き取った俺→ 美人保育士の幼馴染に相談した結果【ゆっくり】,40795,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\TE3WkIPNVRY.jpg,230193,
ifJ9swkP640,2ch馴れ初めゆっくりで最愛,【2ch馴れ初め】妹が押し付けてきた親戚中をたらい回しにされ厄介者の無愛想な姉妹→山に隠居した農家の俺が引き取り育てた結果【ゆっくり】,40594,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ifJ9swkP640.jpg,241094,
Z_feS_aEoi0,2ch馴れ初めタイムトラベル,【2ch馴れ初め】あおり運転で事故に遭い動けず号泣する双子姉妹 →警視庁長官息子の俺が本気を出した結果…【ゆっくり】,40567,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Z_feS_aEoi0.jpg,281071,
CjPEV8JDO4E,ほろり感動馴れ初め話,【2ch馴れ初め】弟夫婦に施設から引き取られた赤ちゃん→3年後、松葉杖姿で俺の前に現れた結果...【ゆっくり】,40521,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\CjPEV8JDO4E.jpg,283074,
FZX1L_d9heM,2ch馴れ初め感動シネマ,【2ch馴れ初め】大雨の夜、山道で山奥で置き去りにされたボロボロ親子→若頭の俺が本気を出して保護した結果,40480,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\FZX1L_d9heM.jpg,246905,
FNkjP_zlTpE,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】外回りの営業中に遭遇した青アザ双子→離婚した元妻に奪われた愛娘だった結果【ゆっくり】,40422,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\FNkjP_zlTpE.jpg,349629,
8aQrekafBA4,馴れ初め公園,【馴れ初め】朝市で手作りジャムが売れ残り立ち尽くす母娘→パン屋を営む俺が全部買い取った結果…【ゆっくり】,40416,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\8aQrekafBA4.jpg,326079,
QbyzaV9RnEA,2chなれそめストーリー2.0,【2ch馴れ初め】先輩に「早く子供が欲しいんですよね」と相談したら、ホテルに連れて行かれてしまった結果【ゆっくり】,40415,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\QbyzaV9RnEA.jpg,251345,
POgLMhivEoQ,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】会社で一番の根暗な地味女の新人教育担当になった俺→後日、彼女の驚きの正体に社内騒然【ゆっくり】,40411,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\POgLMhivEoQ.jpg,269490,
MxJf7ONoOVY,2ch馴れ初めゆっくりで最愛,【2ch馴れ初め】小学1年生の娘の面倒を見てくれる隣家の孤独なおばあちゃん→お礼に手巻きずしパーティに招待した結果【ゆっくり】,40376,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\MxJf7ONoOVY.jpg,263633,
WOxGUTkhH0Q,2chなれそめストーリー2.0,【2ch馴れ初め】好きの裏返しで毎日いじめてくる中学校の先輩、たまたまノーブラだったので仕返しに水をかけた結果【ゆっくり解説】,40217,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\WOxGUTkhH0Q.jpg,260873,
SGOHelDNafk,2chなれそめストーリー2.0,【2ch馴れ初め】出張終わりに後輩が泥酔→間違って俺の部屋で寝てしまった結果【ゆっくり解説】,40167,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\SGOHelDNafk.jpg,255779,
peTWYEU4elc,2ch馴れ初めタイムトラベル,【2ch馴れ初め】20連勤を終えひとりで焼肉をしていた俺 →大型の野良犬が見知らぬ赤ちゃんをくわえてきた結果...【ゆっくり】,40042,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\peTWYEU4elc.jpg,266697,
sHNiUWc5chQ,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】発達障害と言われ捨てられた5歳の姪→俺が引き取り特製オムライスを振る舞った結果【ゆっくり】,39892,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\sHNiUWc5chQ.jpg,229185,
NgDE6g5qdio,2ch馴れ初め感動シネマ,【2ch馴れ初め】つんつるてんな制服を馬鹿にされる貧乏転校生→俺んちの洋服リフォーム店で働いてもらった結果,39797,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\NgDE6g5qdio.jpg,239744,
y-lsR0bBfJE,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】「ワガママ過ぎて無理」施設送りにされそうになる幼い双子姉妹→俺が引き取ったら「IQ200の天才ハッカー」だった結果【ゆっくり】,39786,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\y-lsR0bBfJE.jpg,352122,
C80vAFMSynE,2chなれそめストーリー2.0,【2ch馴れ初め】カフェで仕事をサボっていたら偶然鬼上司に遭遇、見逃してもらう代わりに朝まで出されまくった結果【ゆっくり解説】,39720,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\C80vAFMSynE.jpg,247378,
eTC-cb7td6U,2chの感動馴初め話,○○年前に突然失踪した娘にそっくりのボロボロの女性→家に招待して一緒に娘を探した結果…【2ch馴れ初め】【ゆっくり解説】,39498,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\eTC-cb7td6U.jpg,238469,
mxtAXZqc-y0,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】毎朝元気に挨拶してくれる隣人の貧乏双子姉妹→クリスマスにこっそりプレゼントを贈った結果【ゆっくり】,39381,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\mxtAXZqc-y0.jpg,320481,
VRm-bM2wtd0,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】意識不明で入院する娘のベッドに見知らぬ女の子が→離婚した元妻が引き取った双子の妹だった結果【ゆっくり】,39314,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\VRm-bM2wtd0.jpg,232383,
h7hpF4hhbt0,2ch馴れ初め感動シネマ,【2ch馴れ初め】毎日ヤクザ事務所を訪ねて来るボロボロ少女→門番の俺が一緒に母親を探した結果,39303,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\h7hpF4hhbt0.jpg,325991,
BRCQ-msqSAc,俺たちの馴れ初め,【2ch馴れ初め】」自転車にぶつかり白杖が折れ立ち上がれず号泣する盲目の受験生→見過ごせず大学まで送り届けた結果...【ゆっくり】,39265,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\BRCQ-msqSAc.jpg,250672,
FxuEbSSLEJ0,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】赤ちゃんの泣き声が聞こえる隣人宅を訪ねると…→ 4歳のお姉ちゃんが1歳の妹を必死にあやしていた結果【ゆっくり】,39156,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\FxuEbSSLEJ0.jpg,215656,
9pcWrF8Bh3Q,2ch馴れ初めヒストリー,【2ch馴れ初め】俺を庇い一緒にクビ宣告された事務員女性→親会社次期トップの俺が全契約を打ち切った結果...【ゆっくり】,38989,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\9pcWrF8Bh3Q.jpg,323213,
0IDWPlBergQ,2chの感動馴初め話,【2ch馴れ初め】初めての修学旅行で1人置き去りにされた失声症の娘→ブチギレして理事長に電話した結果…【ゆっくり解説】,38940,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\0IDWPlBergQ.jpg,266968,
vGzX5p8Otlg,2ch馴れ初めムービー,【２ｃｈ馴れ初め】大雨の夜、山中のオートキャンプ場で身を寄せ合うずぶ濡れ親子　→旅中の俺と息子が作った特製男飯を振舞った結果…【ほっこり】,38922,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\vGzX5p8Otlg.jpg,308494,
fQIjvtnTEcg,俺たちの馴れ初め,【2ch馴れ初め】電車内の揺れで倒れてきた見知らぬ美女→支えきれず押し倒された結果…【ゆっくり】,38911,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\fQIjvtnTEcg.jpg,207770,
R4wenP1hAuM,ほろり感動馴れ初め話,【2ch馴れ初め】離婚した嫁に引き取られた娘が俺の子じゃなかった→数年後、赤子を抱えて訪ねてきた結果…【ゆっくり解説】,38893,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\R4wenP1hAuM.jpg,267982,
t98tbEhyZ8Q,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】廃業寸前の洋食屋を切り盛りするシンママ母娘→ 一流レストランでの修行を終えた俺が手伝った結果【ゆっくり】,38476,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\t98tbEhyZ8Q.jpg,219414,
vjLKzQYuyV4,2ch馴れ初め感動シネマ,【2ch馴れ初め】ウチの庭で1人BBQしていたコンビニ店長の俺→ガリガリのヤンキー娘がタバコを片手に突入してきた結果,38390,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\vjLKzQYuyV4.jpg,239933,
nvAf31tyfwo,2chなれそめストーリー2.0,【2ch馴れ初め】お隣さんとご飯を食べる約束をしたら「シャワー浴びて来てね！」と言われたので、そのまま合体した結果【ゆっくり】,38199,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\nvAf31tyfwo.jpg,236369,
HakG-_RQuJk,俺たちの馴れ初め,【2ch馴れ初め】ヤクザに恐喝され震える女店主→ただの客だと思われてる俺が本性を見せた結果...【ゆっくり】,38068,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\HakG-_RQuJk.jpg,248686,
rWDpNfZE-Ts,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】「穀潰し」と妹夫婦に捨てられた4歳の双子姉妹→倒産寸前農家の俺が引き取ると   実は「植物と話せる」「動物を操る」農業の天才だった結果【ゆっくり】,38027,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\rWDpNfZE-Ts.jpg,251391,
fZUxhzyZqm8,2ch馴れ初めゆっくりで最愛,【2ch馴れ初め】ランドセルが買えずスーパーのビニール袋に教科書を入れて登校するボロボロな貧乏少女→亡き娘が使えなかったランドセルを譲った結果【ゆっくり】,38015,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\fZUxhzyZqm8.jpg,286630,
FrriXGhVVKE,2ch感動の馴れ初め話,【2ch馴れ初め】運動会で半額パンをこっそり食べる娘の同級生、俺達大家族と一緒に食べようと誘った結果【ゆっくり動画】,37897,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\FrriXGhVVKE.jpg,310642,
fqxh81UGbIg,俺たちの馴れ初め,【2ch馴れ初め】ダンボールを集めて家を作ろうとしているホームレス女を家に招いた結果…【ゆっくり】,37892,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\fqxh81UGbIg.jpg,205759,
ESSjgEj46As,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】毒親の借金返済のため強引に見合いをさせられた女子高生→陰キャ キモオタ社長の俺と結婚した結果【ゆっくり】,37775,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ESSjgEj46As.jpg,278239,
5RC1eATxfvg,2ch馴れ初めムービー,【２ｃｈ馴れ初め】いつも俺の双子娘においしいパンをサービスしてくれた古びたボロボロパン屋の母娘→閉店すると言うのでウチの洋食屋で雇った結果【ほっこり】,37662,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\5RC1eATxfvg.jpg,287591,
HTyU9g-PF5k,2chなれそめストーリー2.0,【2ch馴れ初め】研修旅行で先輩と飲むことに、すると急に迫ってきたので我慢できずヤッてしまった結果【ゆっくり解説】,37464,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\HTyU9g-PF5k.jpg,249241,
Z0-G8nU0QVQ,2chの感動馴初め話,【2ch馴れ初め】母親に奴隷扱いされ逃げてきた少女→弟を亡くした俺が声を掛けた結果【ゆっくり】,37346,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\Z0-G8nU0QVQ.jpg,312025,
ZmukZ9heJL4,2ch馴れ初め感動シネマ,【2ch馴れ初め】入院した病院で担当になった美人女医→かつて俺が病院送りにされた有名レディース総長だった結果,37328,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ZmukZ9heJL4.jpg,247389,
uWYFGkVOWGg,2ch馴れ初め感動シネマ,【2ch馴れ初め】休日に嫌味な担任教師と遭遇した陰キャの俺→IQ200の天才妹がブチギレた結果,37308,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\uWYFGkVOWGg.jpg,341501,
ebT2MCIZoLM,2chの感動馴初め話,【2ch 馴れ初め】隣に住む育児放棄された幼い姉弟→仕事を辞め田舎に戻る俺が引き取った結果…【ゆっくり】,37210,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ebT2MCIZoLM.jpg,311246,
tkl7YEZsCj0,2ch馴れ初めムービー,【２ｃｈ馴れ初め】親戚に追い出された霊感がある少女→ 赤字続きの温泉旅館を営む俺が引き取った結果【感動名作】,36901,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\tkl7YEZsCj0.jpg,287050,
P3gPvyKom3w,2chなれそめストーリー2.0,【2ch馴れ初め総集編】地味で貧乏な同級生JKにお風呂を貸したら発育がスゴすぎた… 【作業用】【ゆっくり解説】,36874,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\P3gPvyKom3w.jpg,219120,
bTsVkH54nps,2chの感動馴初め話,毎日、方向音痴な娘を送ってくれるボロボロの少女→突然姿を消し、心配になり探し出した結果…【2ch馴れ初め】【ゆっくり解説】,36782,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\bTsVkH54nps.jpg,226272,
7Y5qMQbx0FU,2ch馴れ初め感動シネマ,【2ch馴れ初め】帰りの遅い妹を助けにレディース集会に突撃したオタクの俺→レディース総長の正体に気付き、妹を置いてそのまま帰った結果,36716,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\7Y5qMQbx0FU.jpg,274890,
8qch3McxRY0,2ch馴れ初めタイムトラベル,【2ch馴れ初め】発達〇害だと親戚中をたらい回しにされる亡き兄の子→俺が育てたらIQ200の天才だった結果...【ゆっくり】,36656,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\8qch3McxRY0.jpg,330350,
UQ4ifnv5GBk,2ch馴れ初めムービー,【２ｃｈ馴れ初め】夜の公園で誕生日を祝う貧乏母娘→幼馴染だったので、大家族の俺が皆でお祝いした結果…【ゆっくり】,36581,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\UQ4ifnv5GBk.jpg,306497,
of84vHoi9Yw,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】母親が急逝し実家を片付けに行った俺→離婚した元妻が引き取った双子姉妹が棲みついていた結果【ゆっくり】,36495,maxresdefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\of84vHoi9Yw.jpg,244226,
ptOp9nEe97w,2ch馴れ初め感動シネマ,【2ch馴れ初め】元ヤンのギャル社員と休日にばったり遭遇→難聴の娘が突然しゃべり出した結果,36425,sddefault,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\gcs_upload_staging\naresome_thumbnails\ptOp9nEe97w.jpg,90501,
